cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
747	Bifidobacterium_pseudolongum_SGB17279	6-hydroxynicotinate	0.032144324826911985
748	Lachnospiraceae_SGB4591	branched chain 14:0 dicarboxylic acid	0.032177391006755415
749	Bifidobacterium_criceti_SGB17283;Bifidobacterium_animalis_SGB17278	ergothioneine	0.032177391006755415
750	Blautia_hansenii_SGB4794	uridine	0.032177391006755415
751	Faecalimonas_umbilicata_SGB4583	N-methylproline	0.032177391006755415
752	Holdemanella_porci_SGB6796	AMP	0.03224779355255132
753	Lachnospiraceae_SGB106016	triacetate lactone	0.0322799606054582
754	Faecalimonas_umbilicata_SGB4583	2'-deoxyuridine;thymidine	0.0322799606054582
755	Erysipelotrichaceae_SGB72140	alpha-CEHC	0.0322799606054582
756	Erysipelotrichaceae_SGB72140	enterolactone	0.0322799606054582
757	Clostridiaceae_SGB4746	aspartate	0.03243496941770171
758	Bifidobacterium_animalis_SGB100575	glycocholate	0.03246975824298508
759	Firmicutes_unclassified_SGB14909	1-methylnicotinamide	0.03255918850844872
760	Lactobacillus_johnsonii_SGB7041	adenosine;guanosine	0.03255918850844872
761	Enterococcus_cecorum_SGB7961	1-(1-enyl-palmitoyl)-GPE (P-16:0)*	0.03265242880335638
762	Coriobacteriaceae_bacterium_SGB33579	dihomo-linolenoyl ethanolamide	0.03265242880335638
763	Adlercreutzia_equolifaciens_SGB14797	gamma-glutamylisoleucine*	0.03266485730797385
764	Erysipelotrichaceae_SGB65944	N-carboxymethylalanine	0.03266485730797385
765	Erysipelotrichaceae_SGB65948	2-linoleoylglycerol (18:2)	0.032788921000344966
766	Lachnospiraceae_SGB66068	xanthosine	0.032788921000344966
767	Firmicutes_SGB105987	butyrylglycine (C4)	0.03279585367458701
768	Firmicutes_SGB4052;Firmicutes_unclassified_SGB4994	3-hydroxyisobutyrate	0.032842033895514766
769	Adlercreutzia_equolifaciens_SGB14797	UMP	0.03284596697921211
770	Firmicutes_SGB66598	2-aminophenol	0.03309919190087804
771	Lachnospiraceae_SGB4870	phenylpyruvate	0.03328036025915202
772	Firmicutes_SGB106203	2,4,6-trihydroxybenzoate	0.03330787461531409
773	Erysipelotrichaceae_SGB65948	gamma-tocotrienol	0.03336737302711755
774	Ligilactobacillus_ruminis_SGB7061	12-ketolithocholate	0.03345779916272993
775	Lachnospiraceae_unclassified_SGB65957_SGB65957	1-methyl-4-imidazoleacetate;4-imidazoleacetate	0.03349844673568409
776	Erysipelotrichaceae_SGB65948	N-acetylputrescine	0.033543710859289075
777	Erysipelotrichaceae_SGB105325	3-hydroxysuberate	0.03375296635109718
778	Bifidobacterium_animalis_SGB17278	5-methylcytosine	0.03375296635109718
779	Leucobacter_sp_OH1287_SGB33648	1-methyl-4-imidazoleacetate;4-imidazoleacetate	0.03375296635109718
780	Limosilactobacillus_reuteri_SGB7095	dimethylglycine	0.03375296635109718
781	Escherichia_coli_SGB10068	N-acetylglycine	0.033812460562618614
782	Coriobacteriaceae_SGB66221	butyrylputrescine/isobutyrylputrescine	0.033812460562618614
783	Lactobacillus_acidophilus_SGB7044	riboflavin (Vitamin B2)	0.03382877389984305
784	Streptococcus_lutetiensis_SGB8021	enterolactone;enterolactone sulfate	0.03382877389984305
785	Faecalibaculum_rodentium_SGB4047	carotene diol (1)	0.03382877389984305
786	Erysipelotrichaceae_SGB65944	riboflavin (Vitamin B2)	0.033883368579070754
787	Allobaculum_stercoricanis_SGB29316	ribose	0.03396753014146104
788	Erysipelotrichaceae_SGB44483;Erysipelotrichaceae_SGB65944	N-acetyltaurine	0.03397192223169733
789	Holdemanella_porci_SGB6796	alpha-ketoglutarate	0.03398178665367327
790	Lachnospiraceae_bacterium_NSJ_12_SGB6077	butyrylglycine (C4)	0.03398178665367327
791	Erysipelotrichaceae_SGB44483;Erysipelotrichaceae_SGB65944	creatinine	0.03398178665367327
792	Coriobacteriaceae_SGB66221	leucylhydroxyproline*	0.03398178665367327
793	Erysipelotrichaceae_SGB42251;Erysipelotrichaceae_SGB65946	N-carboxymethylalanine	0.03398178665367327
794	Collinsella_SGB14744_SGB14744	enterolactone	0.03398178665367327
795	Erysipelotrichaceae_SGB65947	cinnamate	0.03398178665367327
796	Blautia_producta_SGB4791	2,6-dihydroxybenzoic acid	0.03398178665367327
797	Erysipelotrichaceae_SGB66599	L-urobilin	0.034001870511595624
798	Bifidobacterium_pseudolongum_SGB17279	3-ketosphinganine	0.034124777869645684
799	Lachnospiraceae_SGB4870	butyrylglycine (C4)	0.034124777869645684
800	Dubosiella_newyorkensis_SGB6789	N-acetylhistamine	0.034124777869645684
801	Firmicutes_SGB106203	glutamine	0.0341543853627469
802	Turicibacter_sp_TS3_SGB39153	glycerate	0.034320057870402355
803	Lachnospiraceae_SGB66068	13-HODE + 9-HODE	0.034357278333718475
804	Prevotella_copri_clade_A_SGB1626	1-oleoyl-GPE (18:1)	0.03436811909387667
805	Lachnospiraceae_SGB66069	N-acetylphenylalanine	0.03440534167140685
806	Lactobacillus_acidophilus_SGB7044	deoxycholic acid 3-sulfate	0.03440534167140685
807	Firmicutes_unclassified_SGB14909	fumarate	0.03450384987807557
808	Holdemanella_porci_SGB6796;Allobaculum_stercoricanis_SGB29316	cytosine	0.03451411879474169
809	Blautia_caecimuris_SGB4862	N-acetylthreonine	0.03451411879474169
810	Bifidobacterium_criceti_SGB17283	choline	0.03451411879474169
811	Dubosiella_newyorkensis_SGB6789	N,N-dimethylalanine	0.03452873510202969
812	Bifidobacterium_animalis_SGB17278	N2-acetyl,N6-methyllysine	0.03466495168918975
813	Faecalibaculum_rodentium_SGB4047;Atopobiaceae_unclassified_SGB105119_SGB105119	3-(3-hydroxyphenyl)propionate sulfate	0.034671077268941204
814	Collinsella_SGB14744_SGB14744	imidazole lactate	0.03467774836831434
815	Fusicatenibacter_saccharivorans_SGB4874	glycylleucine	0.03467774836831434
816	Firmicutes_SGB105987	N-acetyltryptophan	0.03467774836831434
817	Lachnospiraceae_SGB66068	cytosine	0.03467774836831434
818	Dubosiella_newyorkensis_SGB6789	dihomo-linolenoyl ethanolamide	0.03467774836831434
819	Schaalia_canis_SGB33774	N-carbamoylputrescine	0.03467774836831434
820	Erysipelotrichaceae_SGB44483	5-methyluridine (ribothymidine)	0.03495858777093123
821	Adlercreutzia_equolifaciens_SGB14797	nicotinic acid mononucleotide (NaMN)	0.03496280995412277
822	Lachnospiraceae_SGB66068	deoxycholic acid 3-sulfate	0.03496280995412277
823	Bifidobacterium_criceti_SGB17283;Bifidobacterium_animalis_SGB17278	phenylacetylglycine	0.03496280995412277
824	Oscillospiraceae_SGB15313	eicosanoylsphingosine (d20:1)*	0.03496280995412277
825	Fusobacteriaceae_SGB6036_group	1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*	0.03496506311295333
826	Blautia_SGB47659_SGB47659	3-(4-hydroxyphenyl)lactate (HPLA)	0.03505896190204714
827	Collinsella_SGB14744_SGB14744	guanosine	0.03506363509278672
828	Firmicutes_SGB106203	alpha-hydroxyisovalerate	0.03509296461086645
829	Collinsella_sp_BA40_SGB86217	2-aminophenol	0.03509296461086645
830	Firmicutes_SGB4052	argininate*	0.03521936010414124
831	Lachnospiraceae_SGB4859	guanosine	0.035225664549226196
832	Allobaculum_stercoricanis_SGB29316	5-oxoproline	0.03523813579219586
833	Firmicutes_SGB63246	tyrosylglycine	0.03523813579219586
834	Fusicatenibacter_saccharivorans_SGB4874	guanine	0.03523813579219586
835	Atopobiaceae_unclassified_SGB63087_SGB63087	8-hydroxyguanine	0.03528243720908965
836	Collinsella_sp_BA40_SGB86217	N-acetylcitrulline	0.03528243720908965
837	Faecalimonas_umbilicata_SGB4583	N-alpha-acetylornithine	0.03529756455934303
838	Lachnospiraceae_SGB66068	4-imidazoleacetate	0.035352879940958905
839	Collinsella_sp_BA40_SGB86217	(N(1) + N(8))-acetylspermidine	0.035352879940958905
840	Schaalia_canis_SGB33774	stearidonate (18:4n3)	0.03540742743407513
841	Lachnospiraceae_SGB4870	valylglycine	0.03542351503259667
842	Collinsella_tanakaei_SGB14737	valerate (5:0);caproate (6:0)	0.03542705767661794
843	Oscillospiraceae_SGB15313	sphinganine	0.03542705767661794
844	Allobaculum_stercoricanis_SGB29316	indoleacetate	0.03555846219653941
845	Firmicutes_SGB106203	valylglutamine	0.03555846219653941
846	Holdemanella_porci_SGB6796	argininate*	0.03555846219653941
847	Faecalibaculum_rodentium_SGB4047	beta-alanine	0.03555846219653941
848	Erysipelotrichaceae_SGB72140	N6-acetyllysine	0.03555846219653941
849	Erysipelotrichaceae_SGB65947	N-acetylcitrulline	0.03555846219653941
850	Dubosiella_newyorkensis_SGB6789	phosphocholine	0.03555846219653941
851	Coriobacteriaceae_SGB66221	UMP	0.03555846219653941
852	Lactobacillus_acidophilus_SGB7044	AMP	0.03568194372355877
853	Lactobacillus_acidophilus_SGB7044	sphingomyelin (d18:1/24:1, d18:2/24:0)*	0.035686262405918906
854	Bifidobacterium_animalis_SGB100575	1-dihomo-linolenylglycerol (20:3)	0.03570274249108492
855	Leucobacter_sp_OH1287_SGB33648	diacetylspermidine*	0.03570274249108492
856	Erysipelotrichaceae_SGB72140	indolepropionate;maltose	0.03570274249108492
857	Lachnospiraceae_SGB4870	isovalerylphenylalanine*	0.03570274249108492
858	Blautia_hansenii_SGB4794	biliverdin;thiamin monophosphate	0.03579428549278898
859	Adlercreutzia_equolifaciens_SGB14797	N6-acetyllysine	0.03582383827663065
860	Leucobacter_sp_OH1287_SGB33648	isohyodeoxycholate	0.035841454980827865
861	Coriobacteriaceae_SGB66221	CMP	0.03589037521628468
862	Slackia_faecicanis_SGB33547	palmitoleoyl ethanolamide*	0.036008717964607306
863	Firmicutes_SGB106203	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	0.036008717964607306
864	Ligilactobacillus_ruminis_SGB7061	taurine	0.036059858405824194
865	Lachnospiraceae_SGB4870	serine;citrulline	0.036099005871801135
866	Atopobiaceae_unclassified_SGB105119_SGB105119	N-acetyl-1-methylhistidine*	0.03639930490665782
867	Firmicutes_unclassified_SGB14909	guanidinoacetate	0.03639930490665782
868	Lachnospiraceae_SGB66068	aspartate	0.0364218596608092
869	Lachnospiraceae_SGB66069	alpha-ketoglutarate	0.0364218596608092
870	Dubosiella_newyorkensis_SGB6789	beta-guanidinopropanoate	0.036531896995724206
871	Lachnospiraceae_unclassified_SGB65957_SGB65957	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.036589685454650196
872	Adlercreutzia_equolifaciens_SGB14797	cis-3,4-methyleneheptanoylcarnitine	0.03663081252251146
873	Streptococcus_lutetiensis_SGB8021	TMP	0.03663296968243657
874	Faecalibaculum_rodentium_SGB4047;Atopobiaceae_unclassified_SGB105119_SGB105119	2-palmitoleoylglycerol (16:1)*	0.036825286517672355
875	Peptacetobacter_SGB6132_SGB6132	N-acetylarginine	0.036825286517672355
876	Lachnospiraceae_SGB66068	cysteine s-sulfate	0.036825286517672355
877	Lachnospiraceae_SGB4870	proline	0.036825286517672355
878	Allobaculum_stercoricanis_SGB29316	5,6-dihydrouridine	0.036825286517672355
879	Erysipelotrichaceae_SGB65947	inosine	0.036825286517672355
880	UNKNOWN	enterolactone	0.036825286517672355
881	Lachnospiraceae_SGB106016	enterolactone	0.036825286517672355
882	Lactobacillus_johnsonii_SGB7041	sphingomyelin (d18:1/24:1, d18:2/24:0)*	0.036825286517672355
883	Atopobiaceae_unclassified_SGB63087_SGB63087	2'-deoxycytidine	0.036825286517672355
884	Firmicutes_SGB106203	N-carboxymethylalanine	0.03686129309867493
885	Peptacetobacter_SGB6132_SGB6132	1,2-dilinolenoyl-digalactosylglycerol (18:3/18:3)	0.0369300519652799
886	Faecalibaculum_rodentium_SGB4047	gamma-glutamyl-alpha-lysine	0.03698035491396414
887	Muribaculaceae_SGB48227	histamine	0.03698035491396414
888	Streptococcus_lutetiensis_SGB8021	1-methyl-4-imidazoleacetate	0.03698035491396414
889	Firmicutes_SGB4052	gamma-glutamyl-alpha-lysine	0.037060114867067326
890	Lachnospiraceae_SGB4574	5-methyl-2'-deoxycytidine	0.0370657009495925
891	Bifidobacterium_animalis_SGB17278	2-aminophenol	0.03709849706732935
892	Lachnospiraceae_SGB4859	thymine	0.037151651993561484
893	Allobaculum_stercoricanis_SGB29316	nicotinamide ribonucleotide (NMN)	0.03715950802670498
894	Lactobacillus_acidophilus_SGB7044	1-stearoyl-GPC (18:0)	0.037344658662675244
895	Dubosiella_newyorkensis_SGB6789	2-hydroxyarachidate*	0.037344658662675244
896	Collinsella_tanakaei_SGB14737	N,N,N-trimethyl-5-aminovalerate	0.03739001528387087
897	Firmicutes_SGB105987	methionine sulfoxide	0.03749129445318012
898	Bifidobacterium_pullorum_SGB17264	guanosine	0.03749129445318012
899	Blautia_hansenii_SGB4794	dCMP	0.03749129445318012
900	Limosilactobacillus_reuteri_SGB7095	secoisolariciresinol diglucoside	0.03749129445318012
901	Streptococcus_lutetiensis_SGB8021	5-(galactosylhydroxy)-L-lysine	0.03753371990658928
902	Firmicutes_SGB66598	cytosine	0.03763488203869811
903	Firmicutes_unclassified_SGB4994	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	0.03767456550759861
904	Erysipelotrichaceae_SGB66599	5-aminovalerate	0.037719029261801935
905	Coriobacteriaceae_SGB66221	glucuronate	0.03773966376797107
906	Collinsella_SGB14744_SGB14744	malate	0.03773997482060316
907	Lachnospiraceae_SGB58537	5-aminovalerate	0.03773997482060316
908	Bifidobacterium_criceti_SGB17283	1-methylhypoxanthine	0.037743586695190005
909	Dubosiella_newyorkensis_SGB6789	phenylacetylglycine	0.03784923692614055
910	Faecalibaculum_rodentium_SGB4047	thymine	0.03788694155072361
911	Firmicutes_SGB105987	secoisolariciresinol	0.03788694155072361
912	Slackia_faecicanis_SGB33547	spermine	0.03792108675303671
913	Blautia_producta_SGB4791	trimethylamine N-oxide	0.03792108675303671
914	Holdemanella_porci_SGB6796	N-acetylhistamine	0.03792108675303671
915	Clostridiaceae_bacterium_SGB6153	1-linoleoyl-GPG (18:2)*	0.038117243474435146
916	Faecalimonas_umbilicata_SGB4583	apigenin	0.038160341443079906
917	Adlercreutzia_equolifaciens_SGB14797	N-monomethylarginine	0.038188615322703026
918	Adlercreutzia_equolifaciens_SGB14797	deoxycholic acid 12-sulfate*	0.038188615322703026
919	Lachnospiraceae_SGB4859	3-aminoisobutyrate	0.03844742992235112
920	Lachnospiraceae_SGB66068	4-methyl-2-oxopentanoate;3-methyl-2-oxovalerate	0.038488272645853874
921	Adlercreutzia_equolifaciens_SGB14797	dihydrocaffeate sulfate (2)	0.038488272645853874
922	Erysipelotrichaceae_SGB65946	glutarate (C5-DC)	0.038488272645853874
923	Eubacteriaceae_SGB106207	fructosyllysine	0.03850436802238248
924	Firmicutes_unclassified_SGB14909	malonate	0.03853171291745536
925	Coriobacteriaceae_SGB66221	N-acetyl-1-methylhistidine*	0.03853171291745536
926	Collinsella_intestinalis_SGB14741	eicosenoylcarnitine (C20:1)*	0.0385422408967073
927	Lactobacillus_acidophilus_SGB7044	dihydrocaffeate sulfate (2)	0.038614553873258725
928	Peptacetobacter_hiranonis_SGB6131	succinate	0.03864685340183479
929	Coprococcus_sp_AF21_14LB_SGB25437	xanthurenate	0.03865036886482912
930	Streptococcus_lutetiensis_SGB8021	anserine	0.0386798267664364
931	Streptococcus_alactolyticus_SGB8017	TMP	0.038824685291262845
932	Collinsella_sp_BA40_SGB86217	N-methylalanine	0.03896500068545622
933	Slackia_SGB14778_SGB14778	taurine	0.039029375853043585
934	Lachnospiraceae_unclassified_SGB65957_SGB65957	2-hydroxysebacate	0.039071703236682076
935	Lactobacillus_acidophilus_SGB7044	alpha-tocopherol	0.039083483935038285
936	Bifidobacterium_criceti_SGB17283	imidazole lactate	0.03910976706609946
937	Ligilactobacillus_ruminis_SGB7061	glycerophosphoglycerol	0.03912146857223304
938	Lachnospiraceae_SGB106016	naringenin	0.039130921735149676
939	Firmicutes_unclassified_SGB14909	methylphosphate	0.039130921735149676
940	Erysipelotrichaceae_SGB66599	thymine	0.039304283735268945
941	Erysipelotrichaceae_SGB42251	N-formylanthranilic acid	0.039304283735268945
942	Faecalimonas_umbilicata_SGB4583	carnitine;alpha-CEHC sulfate	0.039304283735268945
943	Bifidobacterium_animalis_SGB17278	N-acetylserine	0.03933107717057588
944	Adlercreutzia_equolifaciens_SGB14797	ergothioneine	0.039338849307074646
945	Oscillospiraceae_SGB15313	N-butyroyl-sphingosine (d18:1/4:0)	0.03934682599091489
946	Dubosiella_newyorkensis_SGB6789	alpha-CEHC	0.039364243104774876
947	Veillonella_magna_SGB6926	2-hydroxyarachidate*	0.039411896933844136
948	Prevotella_copri_clade_A_SGB1626	2-hydroxybutyrate/2-hydroxyisobutyrate	0.03952353487297885
949	Faecalibaculum_rodentium_SGB4047	adenosine	0.03952691863164152
950	Mediterraneibacter_glycyrrhizinilyticus_SGB4606	nicotinamide ribonucleotide (NMN)	0.03973895923355128
951	Fusicatenibacter_saccharivorans_SGB4874	pyridoxal	0.03976971043874572
952	Adlercreutzia_equolifaciens_SGB14797	glucuronate	0.039785441068088
953	Firmicutes_SGB105989	spermidine	0.03984210423433334
954	Prevotella_copri_clade_A_SGB1626	1-oleoyl-GPC (18:1)	0.03985431314646458
955	Fusicatenibacter_saccharivorans_SGB4874	chrysoeriol	0.03991927238073928
956	Lachnospiraceae_SGB4870	asparagine	0.03995656984145871
957	Allobaculum_stercoricanis_SGB29316	3-aminoisobutyrate	0.03995656984145871
958	Streptococcus_lutetiensis_SGB8021	alpha-tocopherol	0.03995656984145871
959	Eubacteriaceae_SGB106207	1,2-dilinoleoyl-GPC (18:2/18:2)	0.03995656984145871
960	UNKNOWN	8-hydroxyguanine	0.0399638077256026
961	UNKNOWN	ergothioneine	0.0399638077256026
962	Fusobacteriaceae_SGB6036_group	mead acid (20:3n9)	0.04004274403067026
963	Lachnospiraceae_unclassified_SGB65957_SGB65957	imidazole lactate	0.04006768815021521
964	Firmicutes_SGB105989	beta-alanine	0.04006768815021521
965	Erysipelotrichaceae_SGB105325	2-oleoylglycerol (18:1)	0.04010360346666866
966	Erysipelotrichaceae_SGB65946	riboflavin (Vitamin B2)	0.04010360346666866
967	Mediterraneibacter_glycyrrhizinilyticus_SGB4606	dimethylglycine	0.04010360346666866
968	Leucobacter_sp_OH1287_SGB33648	AMP	0.040286857028920604
969	Bifidobacterium_pseudolongum_SGB17279	imidazole lactate	0.04041465750957196
970	Lachnospiraceae_SGB66068	lysine	0.040417088157287784
971	Clostridiaceae_SGB4746	4-hydroxyphenylacetate	0.040417088157287784
972	Lachnospiraceae_SGB4574	N6,N6,N6-trimethyllysine	0.040417088157287784
973	Firmicutes_unclassified_SGB14909	trimethylamine N-oxide	0.040417088157287784
974	Ligilactobacillus_ruminis_SGB7061	cytidine	0.040417088157287784
975	Dubosiella_newyorkensis_SGB6789	N6-acetyllysine	0.040417088157287784
976	Fusicatenibacter_saccharivorans_SGB4874	biliverdin	0.040417088157287784
977	Erysipelotrichaceae_SGB65946	4-hydroxycinnamate	0.040417088157287784
978	Lachnospiraceae_SGB106016	aspartate	0.04054948923021626
979	Erysipelotrichaceae_SGB44483	4-methylhexanoate (a7:0)	0.04055124819159787
980	Collinsella_intestinalis_SGB14741	palmitoleoyl ethanolamide*	0.040731200040087075
981	Lachnospiraceae_SGB66069	4-guanidinobutanoate	0.04081903691499664
982	Turicibacter_sp_TS3_SGB39153	orotate	0.040901286096667794
983	Faecalibaculum_rodentium_SGB4047	2-aminophenol	0.040901286096667794
984	Lactobacillus_johnsonii_SGB7041	1-stearoyl-GPC (18:0)	0.04099240712640009
985	Limosilactobacillus_reuteri_SGB7095	gamma-glutamylmethionine	0.04112414223023814
986	Mediterraneibacter_glycyrrhizinilyticus_SGB4606	phenylacetylglycine	0.04113083876490811
987	Lachnospiraceae_SGB66068	methionine	0.0411759863815944
988	Lachnospiraceae_SGB65958	palmitoyl sphingomyelin (d18:1/16:0)	0.04131781018322835
989	Allobaculum_stercoricanis_SGB29316	4-acetamidobutanoate	0.041375428328256914
990	Holdemanella_porci_SGB6796	3-amino-2-piperidone	0.04137638683514527
991	Dubosiella_newyorkensis_SGB6789	TMP	0.04139479708466843
992	Erysipelotrichaceae_SGB65944	6-hydroxynicotinate	0.041398254269629974
993	Holdemanella_porci_SGB6796	glucose	0.04141037662933262
994	Dubosiella_newyorkensis_SGB6789	CMP	0.04159446724745673
995	Bifidobacterium_canis_SGB53847	adenosine;guanosine	0.04178498517409489
996	Fusicatenibacter_saccharivorans_SGB4874	N-acetylisoleucine	0.04180716434723705
997	Dubosiella_newyorkensis_SGB6789	histamine	0.04185148300035659
998	Limosilactobacillus_reuteri_SGB7095	stigmastadienone	0.04185148300035659
999	Atopobiaceae_unclassified_SGB105119_SGB105119	dCMP	0.04188727283863712
1000	Lachnospiraceae_SGB66069	xanthurenate	0.04191488549630984
1001	Turicibacter_bilis_SGB6847;Turicibacter_sp_TS3_SGB39153	ornithine	0.042003681621302205
1002	Erysipelotrichaceae_SGB44483;Erysipelotrichaceae_SGB65944	N-acetyl-cadaverine	0.042003681621302205
1003	Lactobacillus_acidophilus_SGB7044	palmitoyl sphingomyelin (d18:1/16:0)	0.042003681621302205
1004	Collinsella_SGB14744_SGB14744	pyridoxal	0.042003681621302205
1005	Lachnospiraceae_SGB66068	proline	0.042072791455713195
1006	Lachnospiraceae_unclassified_SGB65957_SGB65957	N-carbamoylputrescine	0.0420828839593903
1007	Firmicutes_SGB4052	12-dehydrocholate	0.04218172585714441
1008	Erysipelotrichaceae_SGB105325	1-palmitoyl-GPG (16:0)*	0.04219547065974235
1009	Lachnospiraceae_SGB66068	isoleucine;valine	0.04219547065974235
1010	Blautia_hansenii_SGB4794	bilirubin degradation product, C17H18N2O4 (3)	0.04219547065974235
1011	Collinsella_SGB14744_SGB14744	dihydrokaempferol	0.042228827899130086
1012	Collinsella_SGB14744_SGB14744	glutarate (C5-DC)	0.042228827899130086
1013	Lactobacillus_acidophilus_SGB7044	salicylate	0.042228827899130086
1014	Eggerthellaceae_SGB105269	N-isobutyryl-phenylalanine	0.04242144394531708
1015	Lachnospiraceae_SGB65958	xylose	0.04254285955211795
1016	Eubacteriaceae_SGB106207	indolin-2-one	0.04254642409264464
1017	Bifidobacterium_pullorum_SGB17264	5-methyluridine (ribothymidine)	0.04254642409264464
1018	Streptococcus_lutetiensis_SGB8021	gamma-glutamylisoleucine*	0.04261645927512997
1019	Atopobiaceae_unclassified_SGB63087_SGB63087	N,N-dimethylalanine	0.04261645927512997
1020	Firmicutes_SGB105989	indole	0.04261645927512997
1021	Firmicutes_SGB106203	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	0.04261645927512997
1022	Erysipelotrichaceae_SGB105325	1-linoleoyl-GPG (18:2)*	0.042635032620645295
1023	Lachnospiraceae_SGB4859;Lachnospiraceae_SGB66068	choline	0.04265311225381055
1024	Lachnospiraceae_unclassified_SGB65957_SGB65957	N,N-dimethylalanine	0.042722099979728353
1025	Mediterraneibacter_glycyrrhizinilyticus_SGB4606	4-methylhexanoate (a7:0)	0.042722099979728353
1026	Erysipelotrichaceae_SGB105325	docosadienoate (22:2n6)	0.04272927256522626
1027	Collinsella_SGB14744_SGB14744	3-hydroxybutyrate (BHBA)	0.04272927256522626
1028	Bifidobacterium_criceti_SGB17283	AMP	0.0427564298772727
1029	Firmicutes_SGB63246	3-(4-hydroxyphenyl)lactate (HPLA)	0.04277282390585947
1030	Erysipelotrichaceae_SGB72140	adenosine;guanosine	0.04293428937917929
1031	Bifidobacterium_animalis_SGB17278	3-hydroxysuberate	0.043115419180615164
1032	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	4-methyl-2-oxopentanoate	0.0431264676279961
1033	Oscillospiraceae_SGB15313	aspartate	0.04316912780302705
1034	Collinsella_intestinalis_SGB14741	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.04316912780302705
1035	Streptococcus_lutetiensis_SGB8021	isocaproate (i6:0)	0.04316912780302705
1036	Coriobacteriaceae_bacterium_SGB33579	2-linoleoylglycerol (18:2)	0.0431732408742549
1037	Lachnospiraceae_SGB106016	lysine	0.04333847154917616
1038	Lactobacillus_acidophilus_SGB7044	nicotinamide riboside	0.04341581749286523
1039	Collinsella_sp_BA40_SGB86217	carnitine	0.0434877084145043
1040	Dubosiella_newyorkensis_SGB6789	thiamin monophosphate	0.04357993599208004
1041	Muribaculaceae_SGB48227	glucuronate	0.043615291390925424
1042	Slackia_faecicanis_SGB33547	cystathionine	0.043615291390925424
1043	Coriobacteriaceae_bacterium_SGB33579	1-palmitoylglycerol (16:0)	0.04362412344602262
1044	Bacteroidaceae_SGB1818;Eggerthellaceae_SGB105269	4-hydroxyphenylacetate	0.04363646442217782
1045	Blautia_producta_SGB4791	N-acetyltaurine	0.04363646442217782
1046	Candidatus_Catenibacterium_tridentinum_SGB6783	margaroyl ethanolamide*	0.043644645986514755
1047	Erysipelotrichaceae_SGB65944	3-hydroxysuberate	0.04369500173431119
1048	Collinsella_SGB14745_SGB14745	taurine	0.04373985904015758
1049	Blautia_caecimuris_SGB4862	N-acetylarginine	0.04390493345247209
1050	Leucobacter_sp_OH1287_SGB33648	N-acetylhistamine	0.04390493345247209
1051	Atopobiaceae_unclassified_SGB63087_SGB63087	dihomo-linolenoyl ethanolamide	0.043975562819531085
1052	Lachnospiraceae_SGB4870	N-butyryl-phenylalanine	0.04413425764918606
1053	Limosilactobacillus_reuteri_SGB7095	glutamate	0.044153739003550824
1054	Schaalia_canis_SGB33774	AMP	0.04416378147571242
1055	Lachnospiraceae_SGB106016	3-(4-hydroxyphenyl)lactate (HPLA)	0.04430601227141518
1056	Blautia_caecimuris_SGB4862	N,N,N-trimethyl-alanylproline betaine (TMAP)	0.04443582911304414
1057	Erysipelotrichaceae_SGB65947	uridine	0.04443582911304414
1058	Lachnospiraceae_SGB66069	ornithine	0.04443582911304414
1059	Erysipelotrichaceae_SGB65947	dihomo-linolenoyl ethanolamide	0.044529718875649715
1060	Erysipelotrichaceae_SGB66599	13-HODE + 9-HODE	0.044568770324621844
1061	Bifidobacterium_criceti_SGB17283	3-hydroxybutyrate (BHBA)	0.04458773280987393
1062	Erysipelotrichaceae_SGB65948	N-methylalanine;enterodiol	0.04482260649067134
1063	Firmicutes_SGB106203	tryptophan	0.044849728579727625
1064	Allobaculum_stercoricanis_SGB29316	N-monomethylarginine	0.044849728579727625
1065	Dubosiella_newyorkensis_SGB6789	N-monomethylarginine	0.044849728579727625
1066	Lachnospiraceae_SGB65958	5,6-dihydrouracil	0.044849728579727625
1067	Lachnospiraceae_unclassified_SGB65957_SGB65957	stearoyl sphingomyelin (d18:1/18:0);sphingomyelin (d18:1/24:1, d18:2/24:0)*	0.04498043391388411
1068	Muribaculaceae_SGB48227	2-hydroxysebacate	0.04511020494869087
1069	Firmicutes_SGB105989	N-formylmethionine	0.04512655208898267
1070	Bifidobacterium_criceti_SGB17283	sedoheptulose	0.04513148095860793
1071	Eggerthellaceae_SGB105269	alpha-tocopherol acetate	0.045138644654441853
1072	Leucobacter_sp_OH1287_SGB33648	2'-deoxycytidine	0.045138644654441853
1073	Adlercreutzia_equolifaciens_SGB14797	malate	0.04515708015430701
1074	Ligilactobacillus_ruminis_SGB7061	thiamin (Vitamin B1)	0.04515708015430701
1075	Erysipelotrichaceae_SGB44483	nicotinamide ribonucleotide (NMN)	0.04521304671693551
1076	Holdemanella_porci_SGB6796	cinnamate	0.04529394085612106
1077	Enterococcus_cecorum_SGB7961	N-acetylvaline	0.04529394085612106
