cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
797	Acidaminococcaceae_SGB5750	N-acetyl-1-methylhistidine*	0.04831039098790404
798	Muribaculaceae_SGB48227	7-ketolithocholate	0.04845703631150668
799	Parasutterella_SGB9260_SGB9260	N-acetyltaurine	0.048569261026720066
800	Firmicutes_unclassified_SGB14909	glycerol 3-phosphate	0.04878775136805188
801	Limosilactobacillus_reuteri_SGB7095	1-carboxyethylvaline	0.04882523423973031
802	Acidaminococcaceae_SGB5750	guanidinoacetate	0.048871293563132266
803	Clostridiaceae_bacterium_SGB4721	alpha-ketoglutaramate*	0.04887830521720699
804	Lactobacillus_johnsonii_SGB7041	4-acetamidobutanoate	0.04923120506591482
805	Adlercreutzia_equolifaciens_SGB14797	7-ketolithocholate	0.049283425244964506
806	Lactobacillus_acidophilus_SGB7044	N-acetylhistamine	0.049304489674566486
807	Muribaculum_gordoncarteri_SGB2087	serotonin	0.049304489674566486
808	Muribaculum_gordoncarteri_SGB2087	hydroxy-undecanedioate (OH-C11:0-DC)*	0.049354340290605175
809	Firmicutes_SGB4052	lithocholate	0.049354340290605175
810	Prevotella_copri_clade_A_SGB1626	4-hydroxybenzoate	0.049396876576512816
811	Muribaculum_gordoncarteri_SGB2087	erythronate*	0.049449977533840325
812	Prevotella_copri_clade_A_SGB1626	3-methylhistidine	0.049571457071494275
813	Muribaculaceae_SGB2126	sinapate	0.049571457071494275
814	Limosilactobacillus_reuteri_SGB7095	2'-deoxyuridine	0.049571457071494275
815	Prevotella_copri_clade_A_SGB1626	glycerophosphoglycerol	0.049571457071494275
816	Muribaculaceae_SGB2126	1-methyl-4-imidazoleacetate	0.049571457071494275
817	Firmicutes_SGB63246	matairesinol	0.049571457071494275
818	Firmicutes_SGB63246	diosmetin	0.049571457071494275
819	Erysipelotrichaceae_SGB105325	isovalerate (C5)	0.049571457071494275
820	Firmicutes_SGB63246	indoleacetylglycine	0.049571457071494275
821	Atopobiaceae_unclassified_SGB105119_SGB105119	dehydrophytosphingosine*	0.049571457071494275
822	Muribaculaceae_SGB2126	N,N-dimethylalanine	0.04971251435944619
823	Prevotellaceae_SGB1481	hexadecadienoate (16:2n6)	0.04975962452084462
824	Slackia_faecicanis_SGB33547	2'-O-methyluridine	0.0497675213412264
